global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
43500,0.59615654,2.3039706,,,,,,,,,,,,,,
44000,0.60545623,2.3796825,,,,,,,,,,,,,,
44500,0.56253785,2.3023891,,,,,,,,,,,,,,
44864,,,0.6045320630073547,1.64271080493927,0.5548999905586243,1.9526820182800293,50000.0,0.4333000183105469,2.7427008152008057,10000.0,8203.979739427567,8541.952942848206,8203.979739427567,335.8533761501312,0.4926090240478515,0.0
45000,0.58722776,2.189046,,,,,,,,,,,,,,
45500,0.5622027,2.2912393,,,,,,,,,,,,,,
46000,0.5625321,2.439674,,,,,,,,,,,,,,
46500,0.57055396,2.1540608,,,,,,,,,,,,,,
47000,0.5594844,2.3597791,,,,,,,,,,,,,,
47500,0.5779053,2.2862225,,,,,,,,,,,,,,
47669,,,0.5823700428009033,1.7545100450515747,0.5369399785995483,2.0408244132995605,50000.0,0.4198000133037567,2.8394970893859863,10000.0,8713.962616920471,9070.60176706314,8713.962616920471,354.3841245174408,0.5262198448181152,0.0
48000,0.5685532,2.317253,,,,,,,,,,,,,,
48500,0.5084498,2.0929503,,,,,,,,,,,,,,
49000,0.61370647,2.270331,,,,,,,,,,,,,,
49500,0.54440475,2.151115,,,,,,,,,,,,,,
50000,0.5622089,2.1427138,,,,,,,,,,,,,,
50476,,,0.5855987071990967,1.7411925792694092,0.5447800159454346,1.97597885131836,50000.0,0.4279000163078308,2.75671124458313,10000.0,9223.852549552916,9600.703824520113,9223.852549552916,374.4605236053467,0.5567066669464111,0.0
50500,0.6021803,2.2509837,,,,,,,,,,,,,,
51000,0.56629956,2.0980973,,,,,,,,,,,,,,
51500,0.57826567,2.259121,,,,,,,,,,,,,,
52000,0.5787199,2.179623,,,,,,,,,,,,,,
52500,0.59382653,2.458196,,,,,,,,,,,,,,
53000,0.58766145,2.2786207,,,,,,,,,,,,,,
53281,,,0.6027781963348389,1.6589690446853638,0.5643399953842163,1.9020472764968872,50000.0,0.4481000304222107,2.6654083728790283,10000.0,9733.72113442421,10133.133841276169,9733.72113442421,396.8869295120239,0.5897741317749023,0.0
53500,0.58089006,2.3856668,,,,,,,,,,,,,,
54000,0.5504427,2.2248826,,,,,,,,,,,,,,
54500,0.5480432,2.0958214,,,,,,,,,,,,,,
55000,0.5407749,2.0871553,,,,,,,,,,,,,,
55500,0.5424485,2.0967462,,,,,,,,,,,,,,
56000,0.57760084,2.2688606,,,,,,,,,,,,,,
56085,,,0.5968989133834839,1.692585825920105,0.5556600093841553,1.945448398590088,50000.0,0.4405000209808349,2.706305265426636,10000.0,10243.608927488329,10668.260700702667,10243.608927488329,421.9911689758301,0.6212289333343506,0.0
56500,0.5647571,2.2017722,,,,,,,,,,,,,,
57000,0.5507594,2.0909357,,,,,,,,,,,,,,
57500,0.5600723,2.2215154,,,,,,,,,,,,,,
58000,0.5612632,2.2342894,,,,,,,,,,,,,,
58500,0.55267817,2.1358566,,,,,,,,,,,,,,
58891,,,0.5959023833274841,1.6968411207199097,0.5623799562454224,1.909172296524048,50000.0,0.4401000142097473,2.6764233112335205,10000.0,10753.614179611206,11203.592434883118,10753.614179611206,447.18309020996094,0.6515779495239258,0.0
59000,0.58493155,2.2181377,,,,,,,,,,,,,,
59500,0.58693326,2.105424,,,,,,,,,,,,,,
60000,0.5469114,2.1343493,,,,,,,,,,,,,,
60500,0.54048836,2.0374587,,,,,,,,,,,,,,
61000,0.53410226,2.1032014,,,,,,,,,,,,,,
61500,0.5201242,2.0111012,,,,,,,,,,,,,,
61694,,,0.5912388563156128,1.7321046590805054,0.5537399649620056,1.9472651481628416,50000.0,0.4348000288009643,2.7636868953704834,10000.0,11263.492208719254,11738.93652367592,11263.492208719254,472.5170512199402,0.6798145771026611,0.0
62000,0.5349366,2.036994,,,,,,,,,,,,,,
62500,0.5427669,2.11762,,,,,,,,,,,,,,
63000,0.5839278,2.1806326,,,,,,,,,,,,,,
63500,0.5346437,2.0975275,,,,,,,,,,,,,,
64000,0.5307668,2.0514426,,,,,,,,,,,,,,
64500,0.560983,2.0365767,,,,,,,,,,,,,,
64501,,,0.6083784699440002,1.6426235437393188,0.574459969997406,1.857734441757202,50000.0,0.453000009059906,2.631322860717773,10000.0,11773.553865909576,12273.206993341446,11773.553865909576,496.5924394130707,0.708660364151001,0.0
65000,0.5384786,2.0235527,,,,,,,,,,,,,,
65500,0.5760546,2.2407482,,,,,,,,,,,,,,
66000,0.5184886,1.8875493,,,,,,,,,,,,,,
66500,0.5423668,2.1054356,,,,,,,,,,,,,,
67000,0.547203,2.0621173,,,,,,,,,,,,,,
67307,,,0.630301296710968,1.5318502187728882,0.5893200039863586,1.756237268447876,50000.0,0.4622000157833099,2.512631416320801,10000.0,12283.551887750626,12809.25676226616,12283.551887750626,522.5153031349182,0.7359635829925537,0.0
67500,0.55366737,2.0569394,,,,,,,,,,,,,,
68000,0.5421138,2.0513337,,,,,,,,,,,,,,
68500,0.58112353,1.8460944,,,,,,,,,,,,,,
69000,0.57289,2.0139623,,,,,,,,,,,,,,
69500,0.53833324,2.0773625,,,,,,,,,,,,,,
70000,0.61710894,2.1043537,,,,,,,,,,,,,,
