global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
42812,,,0.9923320412635804,0.0251408908516168,0.5327678635630724,0.9870800971984864,0.0438037626445293,0.2936450115948592,43793.0,0.9862861037254332,0.0465298257768154,0.2743511556959688,43793.0,12744.02012848854,19273.5772266388,12744.02012848854,6526.669455051422,1.7772080898284912,0.0
43000,0.037242662,0.027067775,,,,,,,,,,,,,,,,,
43500,0.04245543,0.028951984,,,,,,,,,,,,,,,,,
43625,,,0.9923545122146606,0.0250506736338138,0.5217645567501001,0.9871572256088256,0.0437831506133079,0.2947222804090832,43793.0,0.9862892627716064,0.0466547980904579,0.276628101630696,43793.0,12984.083931922913,19627.73446798325,12984.083931922913,6640.710206747055,1.8087170124053955,0.0
44000,0.04273905,0.02708596,,,,,,,,,,,,,,,,,
44429,,,0.99231219291687,0.0251057893037796,0.5283175810938138,0.9870898127555848,0.0439675040543079,0.2906926906238737,43793.0,0.9863372445106506,0.0467113777995109,0.275740459506899,43793.0,13224.119028568268,19978.65299963951,13224.119028568268,6751.541735172272,1.8395612239837649,0.0
44500,0.044057734,0.028906152,,,,,,,,,,,,,,,,,
45000,0.03309452,0.026619585,,,,,,,,,,,,,,,,,
45237,,,0.992415487766266,0.0248019285500049,0.5335555394627821,0.9870380759239196,0.0438964702188968,0.2914492581726406,43793.0,0.986250936985016,0.0465813763439655,0.2762745752747614,43793.0,13464.211839199066,20335.44900393486,13464.211839199066,6868.193955659866,1.8695526123046875,0.0
45500,0.034937434,0.025081538,,,,,,,,,,,,,,,,,
46000,0.03639076,0.025817698,,,,,,,,,,,,,,,,,
46050,,,0.9924728870391846,0.0247350800782442,0.5482387394588197,0.9870654940605164,0.0440065339207649,0.2921671189814857,43793.0,0.9863014221191406,0.0467418953776359,0.2752281243584927,43793.0,13704.363716602324,20689.02113294601,13704.363716602324,6981.561831712723,1.9005815982818604,0.0
46500,0.03849192,0.027629538,,,,,,,,,,,,,,,,,
46857,,,0.9925718307495116,0.0243401862680912,0.5460618432251014,0.987104833126068,0.0438588336110115,0.2934634918095831,43793.0,0.986311137676239,0.0465869009494781,0.2757559089938802,43793.0,13944.346379995346,21052.03358864784,13944.346379995346,7104.538774967194,1.9321987628936768,0.0
47000,0.037782304,0.029191071,,,,,,,,,,,,,,,,,
47500,0.046642724,0.02665197,,,,,,,,,,,,,,,,,
47654,,,0.9925391674041748,0.0243304464966058,0.5512148948006481,0.9871292114257812,0.0440191738307476,0.2951172845699448,43793.0,0.9863258600234984,0.0467593930661678,0.2759018250484806,43793.0,14184.46886730194,21404.441400766373,14184.46886730194,7216.7648067474365,1.9679112434387207,0.0
48000,0.046244636,0.030791938,,,,,,,,,,,,,,,,,
48456,,,0.9925549626350404,0.0244056973606348,0.5438710943930942,0.9870078563690186,0.0438726842403411,0.294882526326833,43793.0,0.9862774610519408,0.0465344376862049,0.2762400637061657,43793.0,14424.621384382248,21756.93960762024,14424.621384382248,7329.056750535965,2.0004258155822754,0.0
48500,0.039394457,0.025337508,,,,,,,,,,,,,,,,,
49000,0.040590364,0.026519878,,,,,,,,,,,,,,,,,
49258,,,0.9925353527069092,0.0242923237383365,0.5510165549192585,0.9871299862861632,0.0440496206283569,0.2942040578632812,43793.0,0.9863515496253968,0.0466850027441978,0.2779900239441563,43793.0,14664.846626520157,22108.748535633087,14664.846626520157,7440.587538719177,2.0319766998291016,0.0
49500,0.044471696,0.02820502,,,,,,,,,,,,,,,,,
50000,0.037011106,0.023721842,,,,,,,,,,,,,,,,,
50053,,,0.9926950931549072,0.0239439513534307,0.5364517219031123,0.9870837330818176,0.0440927483141422,0.2946187640227976,43793.0,0.9863343238830566,0.0467930845916271,0.2776166289284831,43793.0,14904.948291301727,22460.00063276291,14904.948291301727,7551.685168027878,2.0634572505950928,0.0
50500,0.039269656,0.027333407,,,,,,,,,,,,,,,,,
50824,,,0.9926823377609252,0.0239214859902858,0.5659549218465256,0.9870930910110474,0.0440034717321395,0.2966124778061327,43793.0,0.9863380789756776,0.0467236302793026,0.277690096139331,43793.0,15144.994645357132,22813.19109582901,15144.994645357132,7664.77897310257,2.0937917232513428,0.0
51000,0.038928352,0.024715398,,,,,,,,,,,,,,,,,
51500,0.04158424,0.02590471,,,,,,,,,,,,,,,,,
51635,,,0.9927903413772584,0.0236414670944213,0.5699900778606004,0.9871259331703186,0.0440782606601715,0.2943342472181592,43793.0,0.9863317608833312,0.046789851039648,0.2765277641204706,43793.0,15385.132538318634,23164.5311794281,15385.132538318634,7775.928287029266,2.125009059906006,0.0
52000,0.040431924,0.024868317,,,,,,,,,,,,,,,,,
52442,,,0.9926507472991944,0.0240285396575927,0.5561128286747439,0.9871198534965516,0.0439582839608192,0.2960602320099009,43793.0,0.98629891872406,0.0466769859194755,0.2772024011148102,43793.0,15625.159752607346,23517.83878493309,15625.159752607346,7889.155577659607,2.156880617141724,0.0
52500,0.03741899,0.027938532,,,,,,,,,,,,,,,,,
53000,0.037354965,0.0261826,,,,,,,,,,,,,,,,,
53242,,,0.992767870426178,0.0237301141023635,0.5641855588005102,0.9871519207954408,0.0439505912363529,0.2944766385952157,43793.0,0.9863595962524414,0.0466521456837654,0.2779651702768154,43793.0,15865.11316204071,23868.29835677147,15865.11316204071,7999.609346628189,2.1878764629364014,0.0
53500,0.041285597,0.030097766,,,,,,,,,,,,,,,,,
54000,0.04028428,0.0280159,,,,,,,,,,,,,,,,,
54042,,,0.9927854537963868,0.0236222948879003,0.557771058757786,0.9871466755867004,0.0440348722040653,0.2945236227589513,43793.0,0.9863789677619934,0.0467504821717739,0.2774723888584997,43793.0,16105.155731916428,24220.903874874115,16105.155731916428,8112.119167566299,2.219280958175659,0.0
54500,0.038177203,0.024269095,,,,,,,,,,,,,,,,,
54855,,,0.992757260799408,0.0237104035913944,0.5704894674389012,0.9871182441711426,0.04402906447649,0.2939831545527813,43793.0,0.9863616824150084,0.0467227697372436,0.2774654499440629,43793.0,16345.138173818588,24572.87620258332,16345.138173818588,8224.05762052536,2.2497670650482178,0.0
55000,0.038552728,0.026442548,,,,,,,,,,,,,,,,,
55500,0.047039494,0.03078821,,,,,,,,,,,,,,,,,
55662,,,0.99288010597229,0.0233956445008516,0.5723252654691878,0.9871361255645752,0.0440577492117881,0.2944350044143178,43793.0,0.9863473773002625,0.0467856116592884,0.2779781294563299,43793.0,16585.21883559227,24921.31823015213,16585.21883559227,8332.36639714241,2.281570672988892,0.0
56000,0.045597363,0.028254356,,,,,,,,,,,,,,,,,
56461,,,0.9927176833152772,0.0237770117819309,0.5588775495450433,0.9871580004692078,0.0440455041825771,0.2942504084355177,43793.0,0.9863406419754028,0.0467634834349155,0.2775193490857554,43793.0,16825.213742256165,25268.1124458313,16825.213742256165,8439.113186120987,2.3131465911865234,0.0
56500,0.03835545,0.026562294,,,,,,,,,,,,,,,,,
57000,0.03965248,0.027691076,,,,,,,,,,,,,,,,,
57275,,,0.9927535057067872,0.023731792345643,0.5730846777096557,0.987153947353363,0.0440697632730007,0.2943262032564975,43793.0,0.9863406419754028,0.0467836633324623,0.2777107760880773,43793.0,17065.243547677994,25616.414207935333,17065.243547677994,8547.331690073013,2.3456172943115234,0.0
57500,0.04088987,0.026749298,,,,,,,,,,,,,,,,,
58000,0.040226392,0.028515087,,,,,,,,,,,,,,,,,
58088,,,0.9928005337715148,0.0235571507364511,0.5632063513388179,0.9871689677238464,0.0440332181751728,0.2946963852039688,43793.0,0.9863465428352356,0.0467548705637455,0.2776700650850645,43793.0,17305.338668107986,25963.824363708496,17305.338668107986,8654.593199968338,2.378063201904297,0.0
58500,0.03791494,0.025673747,,,,,,,,,,,,,,,,,
58905,,,0.9927901029586792,0.0236193295568227,0.5718410748175782,0.9871616959571838,0.0440297201275825,0.2949296928873249,43793.0,0.9863431453704834,0.0467471666634082,0.2777846611081124,43793.0,17545.376329660416,26319.759618759155,17545.376329660416,8770.438215494156,2.4096548557281494,0.0
59000,0.041357484,0.026214737,,,,,,,,,,,,,,,,,
59500,0.039154977,0.024804857,,,,,,,,,,,,,,,,,
59713,,,0.9928460717201232,0.0234733168035745,0.5671348820412629,0.9871543645858764,0.0440271832048893,0.2948615903910607,43793.0,0.9863372445106506,0.0467434115707874,0.2777324306154021,43793.0,17785.518886089325,26674.446563243862,17785.518886089325,8884.923419713974,2.44377064704895,0.0
60000,0.036897533,0.023660144,,,,,,,,,,,,,,,,,
60500,0.039666947,0.027459446,,,,,,,,,,,,,,,,,
60515,,,0.9928585290908812,0.0234364885836839,0.5724790527949595,0.9871543645858764,0.0440271347761154,0.2947644295970623,43793.0,0.9863372445106506,0.046743307262659,0.2777204631941807,43793.0,18025.50324702263,27025.534484386444,18025.50324702263,8995.968944072723,2.4787518978118896,0.0
61000,0.03995954,0.024881048,,,,,,,,,,,,,,,,,
61328,,,0.9927020072937012,0.0237594246864318,0.5475151945984724,0.9871543645858764,0.0440271347761154,0.2948176551473619,43793.0,0.9863372445106506,0.046743307262659,0.2777384469477052,43793.0,18265.66617107392,27372.58276605606,18265.66617107392,9102.801436901093,2.5098509788513184,0.0
61500,0.040057406,0.025056954,,,,,,,,,,,,,,,,,
62000,0.03642295,0.023987757,,,,,,,,,,,,,,,,,
62038,,,,,,,,,,,,,,18477.237469673157,,,,,0.0
