global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
47500,0.32925686,1.776575,,,,,,,,,,,,,,,,,
48000,0.33116385,1.7807271,,,,,,,,,,,,,,,,,
48500,0.32207885,1.7844355,,,,,,,,,,,,,,,,,
48960,,,0.6494240164756775,1.741469144821167,31.711329570898744,0.6627815961837769,1.6288464069366455,28.454221701958485,3000.0,0.6730579733848572,1.554472804069519,27.65920033246138,3003.0,19362.75937628746,31596.10943102837,19362.75937628746,12231.260348558426,0.6742384433746338,0.0
49000,0.3318726,1.8745193,,,,,,,,,,,,,,,,,
49500,0.32635626,1.774282,,,,,,,,,,,,,,,,,
50000,0.3343365,1.8621429,,,,,,,,,,,,,,,,,
50500,0.33746538,1.773577,,,,,,,,,,,,,,,,,
51000,0.33797395,1.8199439,,,,,,,,,,,,,,,,,
51088,,,0.6541247963905334,1.7044013738632202,32.51463890372634,0.6647034883499146,1.6190812587738037,28.541555850264626,3000.0,0.6759979128837585,1.5459054708480835,27.81582596906202,3003.0,20203.01286697388,32867.4601187706,20203.01286697388,12662.270419836044,0.6999831199645996,0.0
51500,0.338298,1.8058865,,,,,,,,,,,,,,,,,
52000,0.33650768,1.686787,,,,,,,,,,,,,,,,,
52500,0.33544883,1.7520531,,,,,,,,,,,,,,,,,
53000,0.34822142,1.8645474,,,,,,,,,,,,,,,,,
53215,,,0.6503514647483826,1.7199337482452393,32.20614601646499,0.6664889454841614,1.605893850326538,28.80111518885052,3000.0,0.6767997145652771,1.5347919464111328,28.06482129290245,3003.0,21043.05319499969,34141.61603355408,21043.05319499969,13096.298949480057,0.7257065773010254,0.0
53500,0.34122083,1.9090595,,,,,,,,,,,,,,,,,
54000,0.33459982,1.7636313,,,,,,,,,,,,,,,,,
54500,0.33752307,1.7642375,,,,,,,,,,,,,,,,,
55000,0.32943493,1.8168367,,,,,,,,,,,,,,,,,
55343,,,0.6536936163902283,1.7110180854797363,32.08206514099033,0.6651126146316528,1.605336308479309,28.597463512538503,3000.0,0.6763349175453186,1.529584884643555,27.94065320305915,3003.0,21883.17886543274,35442.09198188782,21883.17886543274,13556.563753604887,0.7513151168823242,0.0
55500,0.3365154,1.7350644,,,,,,,,,,,,,,,,,
56000,0.33553404,1.7282568,,,,,,,,,,,,,,,,,
56500,0.34108552,1.7481068,,,,,,,,,,,,,,,,,
57000,0.34032592,1.74839,,,,,,,,,,,,,,,,,
57470,,,0.6590781807899475,1.677270531654358,32.61833773293062,0.6678776144981384,1.5970656871795654,29.095836433525825,3000.0,0.6785776615142822,1.5185816287994385,28.22648016703368,3003.0,22723.339594364166,36753.524359464645,22723.339594364166,14027.745198726654,0.7782564163208008,0.0
57500,0.34326306,1.8172914,,,,,,,,,,,,,,,,,
58000,0.34122097,1.7228755,,,,,,,,,,,,,,,,,
58500,0.34050414,1.7590623,,,,,,,,,,,,,,,,,
59000,0.3473344,1.7838569,,,,,,,,,,,,,,,,,
59500,0.35052848,1.7915903,,,,,,,,,,,,,,,,,
