global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
85419,,,0.6752600073814392,1.518908143043518,34.22081710561856,0.6839096546173096,1.466374397277832,29.964729017171297,3000.0,0.6996572017669678,1.369691014289856,30.03802438606821,3003.0,30280.11798620224,50161.99370551109,30280.11798620224,19878.083097696304,1.066885471343994,0.0
85500,0.31659725,1.6520883,,,,,,,,,,,,,,,,,
86000,0.31345126,1.60675,,,,,,,,,,,,,,,,,
86500,0.32054523,1.5975374,,,,,,,,,,,,,,,,,
87000,0.31892407,1.6163255,,,,,,,,,,,,,,,,,
87500,0.30993393,1.5193102,,,,,,,,,,,,,,,,,
87791,,,0.6782928109169006,1.506111741065979,34.47983844493076,0.6847032308578491,1.4656473398208618,29.90656084595846,3000.0,0.7003660798072815,1.368316411972046,30.11522507078192,3003.0,31120.12797641754,51502.63209462166,31120.12797641754,20378.60650396347,1.095641851425171,0.0
88000,0.32411712,1.6203543,,,,,,,,,,,,,,,,,
88500,0.31180412,1.6028899,,,,,,,,,,,,,,,,,
89000,0.30889252,1.5530833,,,,,,,,,,,,,,,,,
89500,0.31563443,1.571965,,,,,,,,,,,,,,,,,
90000,0.31588688,1.6211953,,,,,,,,,,,,,,,,,
90164,,,0.6785022616386414,1.500885009765625,34.0069950951964,0.684566855430603,1.4633512496948242,30.077972365339207,3000.0,0.7001801133155823,1.3668028116226196,30.131782785340032,3003.0,31960.361180067062,52886.06481289864,31960.361180067062,20921.70536708832,1.1235229969024658,0.0
90500,0.31526068,1.6101809,,,,,,,,,,,,,,,,,
91000,0.31743345,1.6341189,,,,,,,,,,,,,,,,,
91500,0.31825718,1.5934722,,,,,,,,,,,,,,,,,
92000,0.32581258,1.6343682,,,,,,,,,,,,,,,,,
92500,0.32017696,1.640525,,,,,,,,,,,,,,,,,
92537,,,0.6780723333358765,1.508441686630249,34.27605743081869,0.6850255727767944,1.4646774530410769,30.021923551313247,3000.0,0.6999012231826782,1.3655339479446411,30.015570893508283,3003.0,32800.55123567581,54269.26316928864,32800.55123567581,21464.605616807938,1.155937671661377,0.0
93000,0.31610855,1.575991,,,,,,,,,,,,,,,,,
93500,0.3147359,1.5680009,,,,,,,,,,,,,,,,,
94000,0.31381243,1.6097094,,,,,,,,,,,,,,,,,
94500,0.31150362,1.596367,,,,,,,,,,,,,,,,,
94910,,,0.6803591251373291,1.4964025020599363,34.10109996382132,0.6847900152206421,1.4636088609695437,29.947799046860744,3000.0,0.7000290751457214,1.3650816679000854,29.967965550167904,3003.0,33640.595079422,55642.37203788757,33640.595079422,21997.568466424946,1.1839983463287354,0.0
95000,0.31718445,1.6855572,,,,,,,,,,,,,,,,,
95500,0.31193483,1.5428424,,,,,,,,,,,,,,,,,
96000,0.30108064,1.5314236,,,,,,,,,,,,,,,,,
96500,0.31430033,1.5878081,,,,,,,,,,,,,,,,,
97000,0.30705938,1.5771656,,,,,,,,,,,,,,,,,
97284,,,0.6767615079879761,1.5081969499588013,34.15721278833713,0.6848148107528687,1.4631707668304443,29.917024016626115,3000.0,0.7001336812973022,1.3649258613586426,30.09773101381347,3003.0,34480.83657312393,56999.51479077339,34480.83657312393,22514.36498761177,1.2141282558441162,0.0
97500,0.30753696,1.5392663,,,,,,,,,,,,,,,,,
98000,0.31370115,1.59566,,,,,,,,,,,,,,,,,
98500,0.31321862,1.6668801,,,,,,,,,,,,,,,,,
99000,0.31322905,1.560289,,,,,,,,,,,,,,,,,
99500,0.31370026,1.5932587,,,,,,,,,,,,,,,,,
99657,,,0.6754489541053772,1.5172375440597534,34.423228851443,0.6849759817123413,1.4628443717956543,29.960543501775675,3000.0,0.7002149820327759,1.3647725582122805,30.12288927114925,3003.0,35320.95359826088,58356.99248313904,35320.95359826088,23031.61852359772,1.2446951866149902,0.0
100000,0.3085272,1.5689895,,,,,,,,,,,,,,,,,
100500,0.31544366,1.5846325,,,,,,,,,,,,,,,,,
101000,0.31495407,1.560319,,,,,,,,,,,,,,,,,
101500,0.31114125,1.5444795,,,,,,,,,,,,,,,,,
102000,0.30509943,1.617847,,,,,,,,,,,,,,,,,
102030,,,0.6781300902366638,1.497983455657959,34.45385933482152,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,36161.19220638275,59714.65171122551,36161.19220638275,23548.933971881863,1.2751150131225586,0.0
102500,0.30096185,1.4921919,,,,,,,,,,,,,,,,,
103000,0.30013698,1.5436122,,,,,,,,,,,,,,,,,
103500,0.30691412,1.491413,,,,,,,,,,,,,,,,,
104000,0.31127986,1.5768684,,,,,,,,,,,,,,,,,
104402,,,0.677732527256012,1.507550835609436,34.567807180475455,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,37001.26561522484,61081.96391534805,37001.26561522484,24076.06829738617,1.3037071228027344,0.0
104500,0.31365454,1.560265,,,,,,,,,,,,,,,,,
105000,0.3242191,1.6304253,,,,,,,,,,,,,,,,,
105500,0.30986288,1.6260824,,,,,,,,,,,,,,,,,
106000,0.31525907,1.614425,,,,,,,,,,,,,,,,,
106500,0.30701593,1.50483,,,,,,,,,,,,,,,,,
106774,,,0.677811861038208,1.5082634687423706,34.15026548586909,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,37841.28516578674,62441.08551955223,37841.28516578674,24595.06444334984,1.33233380317688,0.0
107000,0.32455423,1.6068362,,,,,,,,,,,,,,,,,
107500,0.30747792,1.6072572,,,,,,,,,,,,,,,,,
108000,0.31693184,1.6565894,,,,,,,,,,,,,,,,,
108500,0.31118402,1.5860271,,,,,,,,,,,,,,,,,
109000,0.32112637,1.5599328,,,,,,,,,,,,,,,,,
109146,,,0.6786259412765503,1.5085808038711548,34.42038114135181,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,38681.19652748108,63797.2513551712,38681.19652748108,25111.21071052552,1.3660976886749268,0.0
109500,0.30805016,1.6099832,,,,,,,,,,,,,,,,,
110000,0.31651172,1.578913,,,,,,,,,,,,,,,,,
110500,0.31126526,1.6193006,,,,,,,,,,,,,,,,,
111000,0.3120153,1.6807921,,,,,,,,,,,,,,,,,
111500,0.31419876,1.6022313,,,,,,,,,,,,,,,,,
111519,,,0.6782219409942627,1.5064390897750854,34.122666928954075,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,39521.42624616623,65156.70369029045,39521.42624616623,25630.32334780693,1.4000046253204346,0.0
112000,0.31630135,1.5353575,,,,,,,,,,,,,,,,,
112500,0.32070577,1.6500937,,,,,,,,,,,,,,,,,
113000,0.30541685,1.5255278,,,,,,,,,,,,,,,,,
113500,0.31337178,1.5983388,,,,,,,,,,,,,,,,,
113891,,,0.6761565208435059,1.5166107416152954,34.253915567968384,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,40361.58182144165,66512.71496796608,40361.58182144165,26146.06603074073,1.4352364540100098,0.0
114000,0.31190386,1.5127711,,,,,,,,,,,,,,,,,
114500,0.31321505,1.6545466,,,,,,,,,,,,,,,,,
115000,0.3086376,1.5940653,,,,,,,,,,,,,,,,,
115500,0.31358942,1.6253861,,,,,,,,,,,,,,,,,
116000,0.317233,1.5970966,,,,,,,,,,,,,,,,,
116264,,,0.678873598575592,1.5006016492843628,34.391596361759454,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,41201.78594636917,67873.323741436,41201.78594636917,26666.357748508453,1.472506046295166,0.0
116500,0.31351963,1.5924913,,,,,,,,,,,,,,,,,
117000,0.3182487,1.593672,,,,,,,,,,,,,,,,,
117500,0.3360935,1.6779722,,,,,,,,,,,,,,,,,
118000,0.3136392,1.5837125,,,,,,,,,,,,,,,,,
118500,0.30575567,1.5640098,,,,,,,,,,,,,,,,,
118636,,,0.6766113042831421,1.5116180181503296,34.05060337128362,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,42041.92815041542,69237.24261426926,42041.92815041542,27190.02543067932,1.5034704208374023,0.0
119000,0.31108022,1.6002824,,,,,,,,,,,,,,,,,
119500,0.31592765,1.6147372,,,,,,,,,,,,,,,,,
120000,0.3112921,1.5760115,,,,,,,,,,,,,,,,,
120500,0.31275222,1.5745177,,,,,,,,,,,,,,,,,
121000,0.3075489,1.5659403,,,,,,,,,,,,,,,,,
121007,,,0.6760412454605103,1.516676664352417,34.55043134398056,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,42881.89913582802,70597.18227124214,42881.89913582802,27709.88254070282,1.537132978439331,0.0
121500,0.306795,1.5310296,,,,,,,,,,,,,,,,,
122000,0.30972496,1.5260353,,,,,,,,,,,,,,,,,
122500,0.30968577,1.5025561,,,,,,,,,,,,,,,,,
123000,0.31416503,1.564313,,,,,,,,,,,,,,,,,
123380,,,0.6774241328239441,1.5079680681228638,34.12996794621817,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,43722.07191467285,71961.45019507408,43722.07191467285,28233.87031507492,1.5666418075561523,0.0
123500,0.31772926,1.6267561,,,,,,,,,,,,,,,,,
124000,0.31064776,1.5632845,,,,,,,,,,,,,,,,,
124500,0.31587303,1.6094837,,,,,,,,,,,,,,,,,
125000,0.31833974,1.5389764,,,,,,,,,,,,,,,,,
125500,0.31761214,1.5831777,,,,,,,,,,,,,,,,,
125752,,,0.6760739684104919,1.5220497846603394,34.34472898918166,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,44562.15006542206,73323.54658699036,44562.15006542206,28755.78173518181,1.59838604927063,0.0
126000,0.30708423,1.4879969,,,,,,,,,,,,,,,,,
126500,0.3199574,1.5888016,,,,,,,,,,,,,,,,,
127000,0.3049988,1.5321664,,,,,,,,,,,,,,,,,
127500,0.31240016,1.5426711,,,,,,,,,,,,,,,,,
128000,0.31866089,1.5990835,,,,,,,,,,,,,,,,,
128125,,,0.6808525323867798,1.4908273220062256,34.42436211487829,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,45402.38612151146,74677.28153204918,45402.38612151146,29269.17542886734,1.6297407150268557,0.0
128500,0.30492917,1.5473827,,,,,,,,,,,,,,,,,
129000,0.30454284,1.589831,,,,,,,,,,,,,,,,,
129500,0.30626044,1.562731,,,,,,,,,,,,,,,,,
130000,0.3121063,1.5822254,,,,,,,,,,,,,,,,,
130497,,,0.6760064959526062,1.5168737173080444,34.72010698067852,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,46242.28758740425,76035.48079037666,46242.28758740425,29787.36448264122,1.6617002487182615,0.0
130500,0.3028327,1.5606295,,,,,,,,,,,,,,,,,
131000,0.303819,1.5204408,,,,,,,,,,,,,,,,,
131500,0.31779584,1.6136192,,,,,,,,,,,,,,,,,
132000,0.31085366,1.5924859,,,,,,,,,,,,,,,,,
132500,0.3075714,1.5697039,,,,,,,,,,,,,,,,,
132869,,,0.6761490702629089,1.5160126686096191,34.16542832748747,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,47082.25135660172,77392.96685242653,47082.25135660172,30304.78010368347,1.691335916519165,0.0
133000,0.3183558,1.604812,,,,,,,,,,,,,,,,,
133333,,,0.6787363886833191,1.4981261491775513,33.98268396215291,0.684963583946228,1.4628443717956543,29.960543501775675,3000.0,0.7002033591270447,1.3647724390029907,30.12102798861055,3003.0,47246.126288414,78070.21750569344,47246.126288414,30818.110419511795,1.722142457962036,0.0
133333,,,,,,,,,,,,,,47246.126288414,,,,,0.0
