global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
21270,,,0.7489822251456124,0.2664280108043125,0.726119488494478,0.2860776507324493,3554.0,0.7432889621439542,0.2875232073355906,3581.0,5022.348656415939,5820.996986865997,5022.348656415939,794.7908515930176,3.0769567489624023,0.0
21500,0.12219331,0.35815442,,,,,,,,,,,,,,
21615,,,0.7472179957798549,0.2662796633584158,0.7244678641143781,0.2857462336122151,3554.0,0.7417185809218794,0.2871711430553616,3581.0,5102.408319473267,5910.577415943146,5102.408319473267,804.2710220813751,3.1049258708953857,0.0
21963,,,0.7473246710641044,0.2657393387385777,0.7241114765053461,0.2855273039071292,3554.0,0.7413982187892697,0.2869327974465931,3581.0,5182.547894954681,6000.258173942566,5182.547894954681,813.7711462974548,3.133232593536377,0.0
22000,0.046226174,0.29773578,,,,,,,,,,,,,,
22310,,,0.7483701705932617,0.2659310613359724,0.72548475034732,0.2855570658446029,3554.0,0.7427123239405892,0.286960954407812,3581.0,5262.630171537399,6089.858812570572,5262.630171537399,823.2491512298584,3.160691261291504,0.0
22500,0.046907093,0.23762384,,,,,,,,,,,,,,
22656,,,0.7490708487374442,0.2657503230231149,0.7262057689179445,0.2854410234836628,3554.0,0.7433293909042517,0.2868258964412873,3581.0,5342.700900554657,6179.466449975967,5342.700900554657,832.7454335689545,3.1885435581207275,0.0
23000,0.050181877,0.30054674,,,,,,,,,,,,,,
23001,,,0.7490760939461845,0.2651816095624651,0.7256938567239378,0.2852373268071627,3554.0,0.7429273531311086,0.2866140033771991,3581.0,5422.71520614624,6268.9239246845245,5422.71520614624,842.1463844776154,3.218130588531494,0.0
23347,,,0.7483865192958287,0.265407919883728,0.7253058009021525,0.2851187942668032,3554.0,0.7425803339238342,0.2864808884455285,3581.0,5502.693087339401,6358.43167591095,5502.693087339401,851.6359932422638,3.245699405670166,0.0
23500,0.05091112,0.26413304,,,,,,,,,,,,,,
23695,,,0.7494576317923409,0.2652539866311209,0.7264824020909538,0.2850541011228545,3554.0,0.7436545935798311,0.2864316989842222,3581.0,5582.929620981216,6448.205867767334,5582.929620981216,861.1335115432739,3.2731192111968994,0.0
24000,0.015883394,0.26939994,,,,,,,,,,,,,,
24042,,,0.7497480256216866,0.2647225516183035,0.7262838059888506,0.2848821241800612,3554.0,0.7434150889678163,0.2862968455476822,3581.0,5663.136925458908,6537.941846847534,5663.136925458908,870.6210031509399,3.3015828132629395,0.0
24389,,,0.7493939399719238,0.2648659263338361,0.7261372117024831,0.2848043962348762,3554.0,0.7433413899966839,0.2861963872368926,3581.0,5743.227946043015,6627.584665298462,5743.227946043015,880.1328918933868,3.32887864112854,0.0
24500,0.047141086,0.3587418,,,,,,,,,,,,,,
24738,,,0.7496918269566127,0.2648698432104928,0.7265513027794387,0.2848015454087823,3554.0,0.743657320646293,0.2861894673057456,3581.0,5823.321035146713,6717.207022666931,5823.321035146713,889.6207377910614,3.357625961303711,0.0
25000,0.016998796,0.20358835,,,,,,,,,,,,,,
25082,,,0.7503384181431362,0.2645502260753086,0.7268580928838985,0.2848163490960889,3554.0,0.7439891364580424,0.2861916830472459,3581.0,5903.320537567139,6806.742800951004,5903.320537567139,899.1155638694763,3.386479139328003,0.0
25430,,,0.7498987742832729,0.2645412853785923,0.7264795856121623,0.2846827037427019,3554.0,0.7436549344631388,0.2860655903117146,3581.0,5983.325879573822,6896.268096446991,5983.325879573822,908.5950319766998,3.41401481628418,0.0
25500,0.014294232,0.2643416,,,,,,,,,,,,,,
25777,,,0.7499045644487653,0.264528683253697,0.7265943056019626,0.2846422426205507,3554.0,0.7437415869999651,0.2860119352790771,3581.0,6063.442871809006,6985.929820775986,6063.442871809006,918.0980801582336,3.443076133728028,0.0
26000,0.024514917,0.21752536,,,,,,,,,,,,,,
26121,,,0.7500010217939105,0.2644360406058175,0.726600075948755,0.284613596970403,3554.0,0.7437474501928582,0.2859829261095888,3581.0,6143.599651098251,7075.632580041885,6143.599651098251,927.6033563613892,3.4712510108947754,0.0
26468,,,0.7500201633998326,0.2643375056130545,0.7265802919026098,0.2845303047622397,3554.0,0.7437598583452597,0.2859166413503997,3581.0,6223.679149627686,7165.252732992172,6223.679149627686,937.1033790111542,3.49914813041687,0.0
26500,0.024199463,0.3579431,,,,,,,,,,,,,,
26813,,,0.7503819465637207,0.2643353598458426,0.7269732937359313,0.284524500068145,3554.0,0.744127671434306,0.2858924556797159,3581.0,6303.704478025436,7254.792537927628,6303.704478025436,946.5757920742036,3.5286214351654053,0.0
27000,0.020353697,0.35324806,,,,,,,,,,,,,,
27159,,,0.7502853529793876,0.2643234389168875,0.726890722821117,0.2845059868721862,3554.0,0.74404279149068,0.2858757864859676,3581.0,6383.782685041428,7344.395113945007,6383.782685041428,956.0593338012696,3.5569982528686523,0.0
27500,0.013834811,0.27696416,,,,,,,,,,,,,,
