global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
27408,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6465.7494196891785,6997.582695484161,6465.7494196891785,527.3987629413605,3.487438440322876,0.0
27500,0.0199679,0.26612583,,,,,,,,,,,,,,
27757,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6545.85096859932,7081.729758501053,6545.85096859932,531.404200553894,3.51563572883606,0.0
28000,0.0068081636,0.19339432,,,,,,,,,,,,,,
28102,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6625.819669246674,7165.747885227203,6625.819669246674,535.4142916202545,3.54315185546875,0.0
28449,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6705.8637483119965,7249.847970724106,6705.8637483119965,539.4303426742554,3.571040391921997,0.0
28500,0.004662776,0.25764307,,,,,,,,,,,,,,
28794,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6785.8590178489685,7333.899455785751,6785.8590178489685,543.4423384666443,3.603221654891968,0.0
29000,0.009990179,0.23654893,,,,,,,,,,,,,,
29142,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6866.082691192627,7418.170355796814,6866.082691192627,547.4496119022369,3.631035566329956,0.0
29486,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,6946.097494602203,7502.235798120499,6946.097494602203,551.4606738090515,3.6587281227111816,0.0
29500,0.0060527697,0.26533842,,,,,,,,,,,,,,
29834,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7026.062875509262,7586.257458686829,7026.062875509262,555.4759569168091,3.687692165374756,0.0
30000,0.012017069,0.38036704,,,,,,,,,,,,,,
30182,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7106.148083209992,7670.396005868912,7106.148083209992,559.4849660396576,3.720163106918335,0.0
30500,0.0069129756,0.24255964,,,,,,,,,,,,,,
30527,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7186.207604885101,7754.504869222641,7186.207604885101,563.4927773475647,3.74976658821106,0.0
30875,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7266.334914922714,7838.679566383362,7266.334914922714,567.4997706413269,3.778100728988648,0.0
31000,0.0073020197,0.2592218,,,,,,,,,,,,,,
31222,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7346.534192562103,7922.931838750839,7346.534192562103,571.5129156112671,3.805999517440796,0.0
31500,0.010023308,0.34619224,,,,,,,,,,,,,,
31568,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7426.728278636932,8007.175330638885,7426.728278636932,575.5221886634827,3.833964109420776,0.0
31915,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7506.770201206207,8091.269931316376,7506.770201206207,579.5340857505798,3.8628647327423096,0.0
32000,0.0064759566,0.18520743,,,,,,,,,,,,,,
32261,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7586.774388313293,8175.324317455292,7586.774388313293,583.5437700748444,3.891449451446533,0.0
32500,0.005858412,0.32724565,,,,,,,,,,,,,,
32608,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7666.82949757576,8259.428834199905,7666.82949757576,587.5508434772491,3.921917200088501,0.0
32953,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7746.80868935585,8343.458253145218,7746.80868935585,591.5607526302338,3.950252056121826,0.0
33000,0.0072093555,0.28199434,,,,,,,,,,,,,,
33299,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7826.939225196838,8427.647150754929,7826.939225196838,595.5729990005493,3.984211921691896,0.0
33500,0.011615821,0.25173503,,,,,,,,,,,,,,
33643,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7907.110488653183,8511.866512298584,7907.110488653183,599.5805096626282,4.0129075050354,0.0
33991,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,7987.286032915115,8596.095924377441,7987.286032915115,603.5917270183563,4.0434558391571045,0.0
34000,0.005899513,0.31531647,,,,,,,,,,,,,,
34337,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8067.278569698334,8680.135985136032,8067.278569698334,607.5989801883698,4.071646213531494,0.0
34500,0.015609076,0.21401076,,,,,,,,,,,,,,
34682,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8147.393783569336,8764.299314260483,8147.393783569336,611.606347322464,4.100393772125244,0.0
35000,0.0058605494,0.21533051,,,,,,,,,,,,,,
35034,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8227.57108592987,8848.52802681923,8227.57108592987,615.6167874336243,4.12896728515625,0.0
35381,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8307.617446184158,8932.625734567642,8307.617446184158,619.6275024414062,4.157574415206909,0.0
35500,0.0064322865,0.3244258,,,,,,,,,,,,,,
35725,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8387.618990182877,9016.68281698227,8387.618990182877,623.6425194740295,4.186217546463013,0.0
36000,0.007953509,0.21671616,,,,,,,,,,,,,,
36074,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8467.589440584183,9100.700818300247,8467.589440584183,627.6494266986847,4.214701890945435,0.0
36189,,,0.7531999860491071,0.2619189534868513,0.7267373277688872,0.2849165230033501,3554.0,0.7438762359065205,0.2861986370667236,3581.0,8492.273482084274,9129.42954969406,8492.273482084274,631.6618475914001,4.242699384689331,0.0
36189,,,,,,,,,,,8492.273482084274,,,,,0.0
